"Participant_ID","Trial_ID","Timestamp_ms","Interval_ms","Action","Input_Method","Slot_ID","Key_Is_Special","Slot_ID_num","Pressed_Key","Expected_Key","Status","Chars_On_Screen","Cumulative_Errors","Browser","System","Is_Mobile","Window_Width_mm","Window_Height_mm","Button_Width_mm","Button_Height_mm","UA"
"7EROm0RyCh",30,104420,620,"KeyPress","touch","top-right","NO",2.0,"I","I","Correct",5,0,"Chrome","Android",1,108.74,201.08,23.81,16.93,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36"
"7k2nSOAo6w",1,11569,1013,"KeyPress","touch","bottom-center","NO",1.0,"#800080","#800080","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",1,11994,425,"KeyPress","touch","middle-left","NO",2.23606797749979,"#008000","#008000","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",2,15917,3923,"KeyPress","touch","top-right","NO",2.0,"9","9","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",2,16186,269,"KeyPress","touch","middle-center","NO",1.4142135623730951,"5","5","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",2,16724,538,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,46937,1286,"Backspace","touch","backspace","YES",1.4142135623730951,"BACKSPACE","G","Fix_Error",4,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,48025,1087,"KeyPress","touch","bottom-left","NO",2.0,"G","G","Correct",5,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",9,49550,1526,"KeyPress","touch","middle-center","NO",1.4142135623730951,"8","8","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",9,49704,154,"KeyPress","touch","top-left","NO",2.8284271247461903,"1","1","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",9,49970,267,"KeyPress","touch","middle-left","NO",2.23606797749979,"7","7","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",9,50311,341,"KeyPress","touch","bottom-left","NO",2.0,"9","9","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",2,17436,712,"KeyPress","touch","top-right","NO",2.0,"9","9","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",2,17741,305,"KeyPress","touch","top-center","NO",2.23606797749979,"8","8","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",3,19022,1281,"KeyPress","touch","bottom-right","NO",0.0,"#FFFF00","#FFFF00","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",3,19348,326,"KeyPress","touch","bottom-center","NO",1.0,"#FFA500","#FFA500","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",3,20080,731,"KeyPress","touch","bottom-left","NO",2.0,"#FF0000","#FF0000","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",3,20695,616,"KeyPress","touch","bottom-left","NO",2.0,"#FF0000","#FF0000","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",3,21849,1153,"KeyPress","touch","top-left","NO",2.8284271247461903,"#800080","#800080","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",4,24367,2517,"KeyPress","touch","middle-center","NO",1.4142135623730951,"0","0","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",4,25104,737,"KeyPress","touch","top-right","NO",2.0,"7","7","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",4,25818,715,"KeyPress","touch","bottom-center","NO",1.0,"5","5","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",4,26272,454,"KeyPress","touch","top-right","NO",2.0,"7","7","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",4,26968,696,"KeyPress","touch","bottom-left","NO",2.0,"2","2","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",5,28802,1834,"KeyPress","touch","bottom-center","NO",1.0,"B","B","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",5,29759,957,"KeyPress","touch","bottom-right","NO",0.0,"C","C","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",5,31228,1469,"KeyPress","touch","middle-center","NO",1.4142135623730951,"E","E","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",5,31712,485,"KeyPress","touch","top-left","NO",2.8284271247461903,"G","G","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",5,31903,191,"KeyPress","touch","top-left","NO",2.8284271247461903,"G","G","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",6,33691,1787,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"J","J","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",6,34507,816,"KeyPress","touch","middle-left","NO",2.23606797749979,"D","D","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",6,35172,665,"KeyPress","touch","top-center","NO",2.23606797749979,"B","B","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",6,35792,620,"KeyPress","touch","top-left","NO",2.8284271247461903,"A","A","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",6,36219,426,"KeyPress","touch","bottom-right","NO",0.0,"I","I","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,37489,1270,"KeyPress","touch","middle-right","NO",1.0,"#0000FF","#0000FF","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,38232,743,"KeyPress","touch","bottom-center","NO",1.0,"#FFA500","#FFA500","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,38840,608,"KeyPress","touch","middle-left","NO",2.23606797749979,"#008000","#008000","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,39373,532,"KeyPress","touch","middle-right","NO",1.0,"#0000FF","#FFA500","Incorrect",4,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,41166,1794,"Backspace","touch","backspace","YES",1.4142135623730951,"BACKSPACE","#FFA500","Fix_Error",3,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,41550,384,"KeyPress","touch","bottom-center","NO",1.0,"#FFA500","#FFA500","Correct",4,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",7,42156,606,"KeyPress","touch","top-center","NO",2.23606797749979,"#000000","#000000","Correct",5,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,43937,1781,"KeyPress","touch","bottom-right","NO",0.0,"I","I","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,44148,211,"KeyPress","touch","top-center","NO",2.23606797749979,"B","B","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,44334,186,"KeyPress","touch","top-center","NO",2.23606797749979,"B","B","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,45205,871,"KeyPress","touch","middle-left","NO",2.23606797749979,"D","D","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",8,45651,446,"KeyPress","touch","top-center","NO",2.23606797749979,"B","G","Incorrect",5,1,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",16,72742,418,"KeyPress","touch","middle-right","NO",1.0,"#FFFF00","#FFFF00","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",16,73523,781,"KeyPress","touch","top-center","NO",2.23606797749979,"#808080","#808080","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",17,74980,1457,"KeyPress","touch","bottom-left","NO",2.0,"7","7","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",17,75222,242,"KeyPress","touch","top-left","NO",2.8284271247461903,"1","1","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",17,75505,283,"KeyPress","touch","bottom-left","NO",2.0,"7","7","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",17,75951,446,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",9,50536,225,"KeyPress","touch","middle-left","NO",2.23606797749979,"7","7","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",10,51352,815,"KeyPress","touch","top-left","NO",2.8284271247461903,"1","1","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",10,52026,674,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",10,52183,156,"KeyPress","touch","middle-left","NO",2.23606797749979,"4","4","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",10,52896,713,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",10,53263,367,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",11,54962,1699,"KeyPress","touch","middle-right","NO",1.0,"6","6","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",11,55154,192,"KeyPress","touch","top-right","NO",2.0,"8","8","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",11,55612,458,"KeyPress","touch","top-left","NO",2.8284271247461903,"0","0","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",11,55985,373,"KeyPress","touch","bottom-left","NO",2.0,"9","9","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",11,56232,247,"KeyPress","touch","middle-center","NO",1.4142135623730951,"5","5","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",12,57791,1559,"KeyPress","touch","middle-center","NO",1.4142135623730951,"G","G","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",12,58700,909,"KeyPress","touch","top-right","NO",2.0,"A","A","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",12,60184,1484,"KeyPress","touch","middle-right","NO",1.0,"E","E","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",12,60741,557,"KeyPress","touch","middle-center","NO",1.4142135623730951,"G","G","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",12,60901,160,"KeyPress","touch","middle-center","NO",1.4142135623730951,"G","G","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",13,62160,1260,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",13,63111,951,"KeyPress","touch","bottom-center","NO",1.0,"2","2","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",13,63340,229,"KeyPress","touch","top-right","NO",2.0,"9","9","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",13,64172,832,"KeyPress","touch","middle-left","NO",2.23606797749979,"4","4","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",13,64308,136,"KeyPress","touch","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",14,65568,1260,"KeyPress","touch","middle-center","NO",1.4142135623730951,"#00FFFF","#00FFFF","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",14,65798,231,"KeyPress","touch","middle-right","NO",1.0,"#0000FF","#0000FF","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",14,66633,834,"KeyPress","touch","top-right","NO",2.0,"#FFFF00","#FFFF00","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",14,67005,372,"KeyPress","touch","top-center","NO",2.23606797749979,"#FFA500","#FFA500","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",14,67572,567,"KeyPress","touch","middle-left","NO",2.23606797749979,"#008000","#008000","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",15,68588,1016,"KeyPress","touch","top-left","NO",2.8284271247461903,"1","1","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",15,68815,227,"KeyPress","touch","top-right","NO",2.0,"3","3","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",15,69075,260,"KeyPress","touch","middle-center","NO",1.4142135623730951,"5","5","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",15,69537,461,"KeyPress","touch","bottom-left","NO",2.0,"7","7","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",15,69692,155,"KeyPress","touch","bottom-left","NO",2.0,"7","7","Correct",5,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",16,71106,1415,"KeyPress","touch","middle-right","NO",1.0,"#FFFF00","#FFFF00","Correct",1,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",16,71520,414,"KeyPress","touch","top-center","NO",2.23606797749979,"#808080","#808080","Correct",2,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",16,72324,804,"KeyPress","touch","bottom-center","NO",1.0,"#0000FF","#0000FF","Correct",3,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"7k2nSOAo6w",24,96658,492,"KeyPress","touch","top-right","NO",2.0,"C","C","Correct",4,0,"Chrome","Android",1,95.51,178.33,23.81,16.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
